"Johnny Mathis","","Pop/Rock","","","","","Carpinteria","Stereo","33 ⅓","Swing Softly","Vinyl","","1958","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","123","YM","0EB60C3D-A83B-4A7C-A514-4F73677DF5EC",""
"Joni Mitchell","","Pop/Rock","Singer/Songwriter","","","","Carpinteria","Stereo","33 ⅓","Blue","Vinyl","","1971","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","124","YM","7AA1A4CE-396F-4BD0-B0E1-C4EF50CFE4BD",""
"Joni Mitchell","9/28/2025","Pop/Rock","Singer/Songwriter","","SACD","35","Truckee","Stereo","33 ⅓","Blue","CD","Acoustic Sounds","1971","351","Admin","9/28/2025 11:49:56 PM","351","","9/28/2025 23:50:12","Admin","115","YM","9467F022-8192-4453-B28B-2C76A3188079",""
"Joni Mitchell","10/7/2025","Pop/Rock","Singer/Songwriter","","140g","39","Truckee","Stereo","33 ⅓","Blue","Vinyl","Amazon","1971","351","Admin","10/7/2025 3:56:19 PM","351","","10/9/2025 14:39:03","Admin","125","YM","3041EEF5-75E1-4608-8436-F1A8C414A058",""
"Joni Mitchell","","Pop/Rock","Singer/Songwriter","","","","Carpinteria","Stereo","33 ⅓","Court and Spark","Vinyl","","1974","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","126","YM","8090006C-D685-455A-B52E-073D4C4C2DD2",""
"Joni Mitchell","","Pop/Rock","Singer/Songwriter","","180g","","Carpinteria","Stereo","33 ⅓","Ladies of the Canyon","Vinyl","","1970","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","127","YM","44308D7B-B297-4AF0-B977-1F66834FAFDC",""
"Joni Mitchell","9/28/2025","Pop/Rock","Singer/Songwriter","","SACD","35","Truckee","Stereo","33 ⅓","Ladies of the Canyon","CD","Acoustic Sounds","1970","351","Admin","9/28/2025 11:49:20 PM","351","","9/28/2025 23:49:37","Admin","117","YM","A5479E40-E055-42B7-8BF3-AE84A4522117",""
"Joni Mitchell","","Pop/Rock","Singer/Songwriter","","","","Carpinteria","Stereo","33 ⅓","The Hissing of Summer Lawns","Vinyl","","1975","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","128","YM","8E797FF0-67E1-456A-A9D3-0A831A88B872",""
"Joseph Hayden","12/1/2025","Classical","Symphonic","","SACD","16","Truckee","Stereo","","Symphonies Nr. 96, 95 & 93","CD","C.C. Music","2009","351","Admin","12/1/2025 12:03:02 PM","351","","12/1/2025 12:05:44","Admin","","YM","D88A164B-BC7E-4265-9C2D-A1E1D5CE2B40",""
"Joseph Hayden","12/1/2025","Classical","Symphonic","","SACD","17","Truckee","Stereo","","Symphonies Nr. 98, 94 & 97","CD","C.C. Music","2009","351","Admin","12/1/2025 12:05:44 PM","351","","12/1/2025 12:07:31","Admin","","YM","B0DA2A66-0160-43FD-BA2A-78D375B7F524",""
"k.d. Lang","","Pop/Rock","Country Rock","","","","Carpinteria","Stereo","33 ⅓","Ingénue","Vinyl","","1992","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","129","YM","DECD49DD-4B5D-4C66-92CC-84DB318D6B44",""
"Karen Dalton","","Folk","Traditional Fold","","","","Carpinteria","Stereo","33 ⅓","In My Own Time","Vinyl","","1971","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","130","YM","6453BA35-D0EA-4A6B-B079-02E3A02CE985",""
"Kenny Burrell","","Jazz","","","180g","","Carpinteria","Stereo","33 ⅓","Midnight Blue","Vinyl","","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","131","YM","8D86219B-59AA-4A15-B467-70DEB5ACD138",""
"Lady Gaga","","Pop/Rock","","","","","Carpinteria","Stereo","33 ⅓","A Star is Born","Vinyl","","2018","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","132","YM","15F47FD9-F1BF-42D3-A362-8F92793C3443",""
"Lady Gaga / Tony Bennett","","Jazz","Standards","","","","Carpinteria","Stereo","33 ⅓","Love For Sale","Vinyl","","2021","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","133","YM","B108FB4C-9B16-4BC5-9012-E6614DC71130",""
"Lee Morgan","1/30/2025","Jazz","Hard Bop","","CCIR","500","Carpinteria","Stereo","15 ips","The Sidewinder","Tape","Tape Project","1963","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:06:05 AM","Admin","","Mark","EB6758AE-833F-4C5F-9C6F-A78E1D6CFF52",""
"Les Nubians","","R&B","French Pop","","","","Carpinteria","Stereo","33 ⅓","Princesses Nubiennes","Vinyl","","1998","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","134","YM","FFBEBAD4-8434-4D93-9F74-04C8EB56B6B5",""
"Linda Ronstadt","","Country","Pop/Rock","","180g","","Carpinteria","Stereo","33 ⅓","Greatest Hits","Vinyl","","1976","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","135","YM","AAB18C08-FAB6-4446-A9C1-0D2FC1342FDF",""
"Linda Ronstadt","10/7/2025","Country","Pop/Rock","","140g","35","Truckee","Stereo","33 ⅓","Greatest Hits","Vinyl","Amazon","1976","351","Admin","10/7/2025 4:08:32 PM","351","","10/9/2025 14:39:03","Admin","136","YM","2146307A-F334-4095-AF01-1257245ACC09",""
"Linda Ronstadt","10/7/2025","Pop/Rock","","","140g","35","Truckee","Stereo","33 ⅓","Greatest Hits Vol. 2","Vinyl","Amazon","","351","Admin","10/7/2025 4:09:10 PM","351","","10/9/2025 14:39:03","Admin","137","YM","53C21ECA-D423-4804-9E29-E2510A4E598F",""
"Linda Ronstadt","","Pop/Rock","Country Rock","","180g","","Carpinteria","Stereo","33 ⅓","Heart Like a Wheel","Vinyl","","1974","351","Admin","3/27/2025 3:41:01 PM","351","No","10/9/2025 14:39:03","Admin","138","YM","DB0A24BE-85E4-42A4-A728-00A2D3B74B98",""
"Linda Ronstadt","1/30/2025","Pop/Rock","Country Rock","","CCIR","500","Carpinteria","Stereo","15 ips","Heart Like a Wheel","Tape","Tape Project","1974","351","Admin","3/27/2025 3:41:01 PM","351","Yes","5/6/2025 9:11:04 AM","Admin","","Mark","752E8139-C5A7-4A5F-B61D-43F09A372467",""
"Linda Ronstadt","2/17/2025","Country","Pop/Rock","","","29","Carpinteria","Stereo","33 ⅓","Living in the USA","Vinyl","Rare Vinyl","1978","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","139","YM","C339BB75-E918-4392-BE75-7DEFFD801AF7",""
"Linda Ronstadt","","Pop/Rock","Country Rock","","","","Carpinteria","Stereo","33 ⅓","Simple Dreams","Vinyl","","1977","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","140","YM","91CEAA74-BF94-4914-A162-DA81E8D45B4E",""
"Lou Reed","4/16/2025","Pop/Rock","","","180g","40","Carpinteria","Stereo","33 ⅓","Berlin","Vinyl","Mobile Fidelity","1973","351","Admin","4/17/2025 3:24:46 AM","351","","10/9/2025 14:39:03","Admin","141","YM","FAA8871C-91C6-4678-A46B-A694FA39861C",""
"Lou Reed","","Pop/Rock","Singer/Songwriter","","","","Carpinteria","Stereo","33 ⅓","Transformer","Vinyl","","1972","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","142","YM","422F80E4-C8AD-4774-8A4D-5E07CFFD6CF7",""
"Louis Armstrong","","Jazz","","","","","Carpinteria","Stereo","33 ⅓","Satchmo Plays King Oliver ","Vinyl","","1959","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","143","YM","ECBCB715-5120-4877-A9EA-424496F9E996",""
"Luciano Pavarotti","2/17/2025","Classical","","","","16","Carpinteria","Stereo","33 ⅓","O Sole Mio","Vinyl","Discogs","1980","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","144","YM","F9EE50E6-EFD9-459B-AAF7-EB2081C05A1B",""
"Madonna","","Pop/Rock","","","180g","","Carpinteria","Stereo","33 ⅓","Like a Virgin","Vinyl","","1984","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","145","YM","AA9FB3BE-3D2C-48B5-96CF-147817269FE7",""
"Mariya Takeuchi","","Pop/Rock","Japanese Pop","","","","Carpinteria","Stereo","33 ⅓","Mariya Takeuchi","Vinyl","","1985","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","146","YM","D4E370EF-F078-4FE0-870B-B7C37AEB5868",""
"Mariya Takeuchi","2/18/2025","Pop/Rock","Japanese Pop","","","150","Carpinteria","Stereo","33 ⅓","Plastic Love","Vinyl","Discogs","1985","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","147","YM","5ED5A63D-369D-45D4-A98F-A97EED575FAF",""
"Marlene","11/5/2025","Pop/Rock","","","SACD","40","Truckee","Stereo","","Just Like First Love","CD","Discogs","","351","Admin","11/5/2025 8:51:26 PM","351","","11/5/2025 20:52:37","Admin","","YM","B0326AC3-A721-449B-9C40-E24E8BBED6B2",""
"Marvin Gaye","","R&B","Motown Soul","","180g","","Carpinteria","Stereo","33 ⅓","What’s Going On","Vinyl","","1971","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","148","YM","801CB57D-9E8F-49EA-A19B-B4BD8E818461",""
"Miles Davis","","Jazz","Hard Bop","","180g","","Carpinteria","Stereo","33 ⅓","Ascenseur pour l’échafaud","Vinyl","","1958","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","149","YM","17F88C92-9819-4A0A-8B5B-1A141F904783",""
"Miles Davis","","Jazz","Cool","","","","Carpinteria","Mono","33 ⅓","Birth of the Cool","Vinyl","","1957","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","150","YM","91F0A894-0D90-4E5E-B1B1-81E7108B126C",""
"Miles Davis","","Jazz","Jazz Rock","","","","Carpinteria","Stereo","33 ⅓","Bitches Brew","Vinyl","","1970","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","151","YM","DCD1F4F2-6131-4DA9-BAC8-1E7040528E8A",""
"Miles Davis","11/28/2025","Jazz","","","SACD","49","Truckee","Stereo","","In A Silent Way","CD","Kupik-Com","1969","351","Admin","11/28/2025 6:53:56 PM","351","","11/28/2025 18:56:36","Admin","","YM","77360B13-ADE8-46BA-B0ED-8577A6ACFA1E",""
"Miles Davis","","Jazz","Hard Bop","","","","Carpinteria","Mono","33 ⅓","Kind of Blue","Vinyl","","1959","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","152","YM","69C89EA0-B6F5-4966-9775-23ED361EB183",""
"Miles Davis","","Jazz","Hard Bop","","180g","","Carpinteria","Stereo","45","Kind of Blue","Vinyl","","1959","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","153","YM","000F30AD-DB7F-4AB9-B4F3-712920BF3F1D",""
"Miles Davis","2/5/2025","Jazz","Hard Bop","","CCIR","4500","Carpinteria","Stereo","15 ips","Kind of Blue","Tape","Discogs","1959","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:31:31 AM","Admin","","Mark","8891E3A4-12D7-40FF-8AAD-D8319BC49851",""
"Miles Davis","9/29/2025","Jazz","Hard Bop","","SACD","35","Truckee","Stereo","45","Kind of Blue","CD","Acoustic Sounds","1959","351","Admin","9/28/2025 11:43:36 PM","351","","9/28/2025 23:44","Admin","141","YM","2E7A6392-F172-4DE3-AC9A-4D9CE404233A",""
"Miles Davis","10/7/2025","Jazz","Hard Bop","","140g","59","Truckee","Stereo","45","Kind of Blue","Vinyl","Amazon","1959","351","Admin","10/7/2025 4:01:07 PM","351","","10/9/2025 14:39:03","Admin","154","YM","5BF5088B-8554-4C04-ABD9-51391F05C46D",""
"Miles Davis","","Folk","Cool","","","","Carpinteria","Mono","33 ⅓","Miles Ahead","Vinyl","","1957","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","155","YM","43647A24-3CCE-45DE-B9E5-3FD433864055",""
"Miles Davis","","Jazz","Cool","","","","Carpinteria","Mono","33 ⅓","Porgy and Bess","Vinyl","","1959","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","156","YM","883D5D23-3360-452C-B989-B47D0C0ED09B",""
"Miles Davis","","Folk","Hard Bop","","","","Carpinteria","Mono","33 ⅓","Relaxin’ With","Vinyl","","1958","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","157","YM","DEEECC03-6335-41D5-9864-BB74F38E888E",""
"Miles Davis","7/18/2025","Jazz","Hard Bop","","CCIR","894","Carpinteria","Stereo","30 ips","Relaxin' with the Miles Davis Quintet","Tape","Sepea","1956","351","Admin","7/18/2025 7:10:01 PM","351","","7/18/2025 8:20:41 PM","Admin","","YM","52EA534F-A215-443A-A255-FE652678BE62",""
"Miles Davis","","Jazz","Cool","","","","Carpinteria","Stereo","33 ⅓","Sketches of Spain","Vinyl","","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","158","YM","4B740B7E-1439-4DE3-A2BC-2BEEE5CDF9AC",""
"Miles Davis","","Jazz","Cool","","","","Carpinteria","Mono","33 ⅓","Sketches of Spain","Vinyl","","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","159","YM","DF05D14C-70DE-470D-B940-242413DCAD09",""
"Miles Davis","7/18/2025","Jazz","Cool, Post-Bop","","CCIR","894","Carpinteria","Stereo","30 ips","Sketches of Spain","Tape","Sepea","1960","351","Admin","7/18/2025 7:11:15 PM","351","","7/18/2025 8:18:53 PM","Admin","","YM","0A0A7FA2-ABA2-4493-8F96-F09308D0BE4E",""
"Miles Davis","","Jazz","Hard Bop","","","","Carpinteria","Stereo","33 ⅓","Workin’","Vinyl","","1959","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","160","YM","4A8C5D24-E108-4AC8-A5F4-50DDFAD88DED",""
"Miles Davis / John Coltrane","10/7/2025","Jazz","","","180g","22","Truckee","Stereo","","The Final Tour: Copenhagen","Vinyl","Amazon","1960","351","Admin","10/7/2025 4:04:32 PM","351","","10/9/2025 14:39:03","Admin","161","YM","546E00CC-9B87-4F52-98EE-95C45CFBEA06",""
"Mingus","","Jazz","Post-Bop","","","","Carpinteria","Stereo","33 ⅓","The Black Saint and the Sinner","Vinyl","","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","162","YM","8530F4B4-5E70-40D0-BC9A-A38EFB779986",""
"Modern Jazz Quartet","","Jazz","Cool","","","","Carpinteria","Stereo","33 ⅓","Sonny Rollins","Vinyl","","1956","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","163","YM","1FAD8A14-520F-4966-8709-4A125CF5372F",""
"Momoe Yamaguchi","11/5/2025","Jazz","","","SACD","22","Truckee","Stereo","","としごろ","CD","Discogs","2004","351","Admin","11/5/2025 8:36:08 PM","351","","12/27/2025 13:58:52","Admin","","YM","A088B8EB-D0E2-493C-86A5-A622759132B2",""
"Monty Alexander","3/18/2025","Jazz","","","CCIR","995","Carpinteria","Stereo","15 ips","Love You Madly","Tape","2XHD","1982","351","Admin","3/27/2025 3:41:01 PM","351","","5/7/2025 6:17:23 PM","Admin","","YM","5B4960CA-EF18-472B-9A8A-C8666D43D2CF",""
"Mose Allison","1/30/2025","Jazz","Hard Bop","","CCIR","500","Carpinteria","Stereo","15 ips","Creek Bank","Tape","Tape Project","1994","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:36:53 AM","Admin","","Mark","36903748-5D7D-4813-80BE-0416ABE46407",""
"Mozart","12/1/2025","Classical","Symphonic","","SACD","17","Truckee","Stereo","","Requiem","CD","C.C. Music","2013","351","Admin","12/1/2025 12:07:31 PM","351","","12/1/2025 12:09:38","Admin","","YM","23D2B98B-807C-4852-9139-30729FE6CFE9",""
"Mozart","4/6/2025","Classical","","The original recording date for the Karl Böhm, Wiener Philharmoniker, and Wiener Staatsopernchor performance of Mozart’s Requiem (featuring Edith Mathis, Julia Hamari, Wiesław Ochman, and Karl Ridderbusch) was April 13–14, 1971, at the Great Hall (Grosser Saal), Musikverein, Vienna","140g","54","Carpinteria","Stereo","33 ⅓","Requiem, Karl Bohm","Vinyl","Amazon","1971","351","Admin","4/6/2025 10:03:52 AM","351","","10/9/2025 14:39:03","Admin","164","YM","87C9FBF8-7295-461E-A9ED-FF7C4162FF99",""
"Muddy Waters","2/26/2025","Blues","Delta Blues","","180g","40","Carpinteria","Stereo","33 ⅓","Folk Singer","Vinyl","Acoustic Sounds","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","165","YM","99FCA7E1-10FD-4D8D-977E-B3010653A5A3",""
"Muddy Waters","10/1/2025","Folk","","","SACD","48","Truckee","Stereo","","Folk Singer","CD","MusicBoxxRecords","1964","351","Admin","10/1/2025 4:52:12 PM","351","","10/2/2025 18:46:24","Admin","","YM","DEBC786C-8C6A-4F52-8360-54001F4B308B",""
"Muddy Waters","2/27/2025","Blues","","","","35","Carpinteria","Stereo","33 ⅓","Sings ""Big Bill""","Vinyl","Discogs","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","166","YM","3ED7F11D-B746-445B-B933-EA2231DC5734",""
"Nakamori Akina","11/5/2025","Pop/Rock","","","SACD","40","Truckee","Stereo","","Best Collection","CD","Discogs","","351","Admin","11/5/2025 8:48:34 PM","351","","11/5/2025 20:51:04","Admin","","YM","F8123802-9A86-45E9-9226-9E96B9E6D804",""
"Nat King Cole","1/30/2025","Jazz","Traditional Pop","","CCIR","500","Carpinteria","Stereo","15 ips","Nat King Cole sings, George Schering Plays","Tape","Tape Project","1961","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:40:14 AM","Admin","","Mark","F9D2593D-57E9-44F6-9244-1902514CB139",""
"Nat King Cole","","Jazz","Traditional Pop","","","","Carpinteria","Mono","45","The Very Thought of You","Vinyl","","1958","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","167","YM","A925B93A-3838-4F91-9B6B-B5DB73C8CFC1",""
"Natalie Merchant","4/16/2025","Pop/Rock","Singer/Songwriter","","180g","60","Carpinteria","Stereo","45","Tigerlilly","Vinyl","Mobile Fidelity","1995","351","Admin","4/17/2025 3:25:51 AM","351","","10/9/2025 14:39:03","Admin","168","YM","37223106-FD68-4C6D-805F-9EC84BB021DD",""
"Neil Young","","Pop/Rock","","","","","Carpinteria","Stereo","33 ⅓","Harvest","Vinyl","","1972","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","169","YM","3D3EF249-086E-4FC8-BC69-472E7F8E75E0",""
"Nico","","Pop/Rock","Proto-Punk","","","","Carpinteria","Stereo","33 ⅓","The Marble Index","Vinyl","","1969","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","170","YM","06AE7B0C-D6A0-4622-B9E7-EB5E04A1D8BA",""
"Nina Simone","9/28/2025","Jazz","","","SACD","30","Truckee","Stereo","","I Put A Spell On You","CD","Acoustic Sounds","1965","351","Admin","9/28/2025 11:40:46 PM","351","","9/28/2025 23:42:32","Admin","","YM","0204145A-FCC4-4259-B562-AF2BE38C4E55",""
"Norah Jones","","Jazz","","","","","Carpinteria","Stereo","33 ⅓","Come Away with Me","Vinyl","","2002","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","171","YM","0155DEFC-A872-4BCE-9291-05030942DB6C",""
"Ohnuki Takeo","2/18/2025","Pop/Rock","Japanese Pop","","","55","Carpinteria","Stereo","33 ⅓","Mignonne","Vinyl","Discogs","1978","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","172","YM","D34BF8EA-5C5A-46D2-89F4-CF9798F16B60",""
"Ornette Coleman","9/28/2025","Jazz","Bop","","SACD","30","Truckee","Stereo","","Something Else","CD","Acoustic Sounds","1958","351","Admin","9/28/2025 11:39:06 PM","351","","9/28/2025 23:40:36","Admin","","YM","CAC7275C-E064-48D1-8DFF-B0520C9D9A0E",""
"Ornette Coleman","","Jazz","Bop","Gift from Xander","140g","","Carpinteria","Stereo","","Something Else","Vinyl","Gift","1958","351","Admin","1/23/2026 3:19:47 PM","351","","1/23/2026 15:20:28","Admin","","YM","6AF6AAD2-1FA7-4CE1-8DA6-90A4E1807706",""
"Oscar's Motet Chior","3/18/2025","Classical","","","CCIR","995","Carpinteria","Stereo","15 ips","Cantate Domino","Tape","2XHD","1976","351","Admin","3/27/2025 3:41:01 PM","351","","5/7/2025 6:18:09 PM","Admin","","YM","A7957A6B-EE5F-4D1B-9031-FD8078E12BBC",""
"Otis Redding","4/6/2025","R&B","","","180g","60","Carpinteria","Stereo","45","The Dock Of The Bay","Vinyl","Acoustic Sounds","1968","351","Admin","4/6/2025 7:07:18 PM","351","","10/9/2025 14:39:03","Admin","173","YM","37CA130D-296A-43D0-B1E8-CD284CC633F8",""
"Patricia Barber","","Jazz","","","CCIR","150","Carpinteria","Stereo","15 ips","Café Blue","Tape","International Phonograph Inc.","1994","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:45:32 AM","Admin","","Mark","A0E50328-5CE5-41DA-B38B-074E42E3459F",""
"Patricia Barber","11/5/2025","Jazz","","","SACD","114","Truckee","Stereo","","Café Blue","CD","Discogs","1994","351","Admin","11/5/2025 8:29:58 PM","351","","11/5/2025 20:33:13","Admin","","YM","A4A15771-C91D-4475-A9A8-8BCF49C84A36",""
"Patricia Barber","","Jazz","","","CCIR","150","Carpinteria","Stereo","15 ips","Companion","Tape","International Phonograph Inc.","1999","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:45:54 AM","Admin","","Mark","790BAC1E-51FB-4A61-826E-F45BB2593C8E",""
"Patricia Barber","11/28/2025","Jazz","","","SACD","45","Truckee","Stereo","","Modern Cool","CD","veteranrocker","2024","351","Admin","11/28/2025 7:00:57 PM","351","","11/28/2025 19:03:13","Admin","","YM","0A10EAA1-540D-4812-8419-6BA40596CE7B",""
"Patsy Cline","","Country","","","","","Carpinteria","Stereo","33 ⅓","Greatest Hits","Vinyl","","1967","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","174","YM","5BC98230-917D-4A8F-BA36-786621A36DD5",""
"Paul Desmond","1/27/2025","Jazz","cool","","","","Carpinteria","Mono","33 ⅓","Easy Living","Vinyl","Gift","1965","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","175","Mark","E2D3C281-FB31-4BA9-96A2-BCE0FF840F8B",""
"Peggy Lee","3/3/2025","Jazz","","","180g","50","Carpinteria","Stereo","33 ⅓","At Her Best","Vinyl","Discogs","1997","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","176","YM","F67467E6-A8E5-4BF0-95A3-4ADBE3D7A96F",""
"Peter, Paul & Mary","2/26/2025","Pop/Rock","","","180g","30","Carpinteria","Stereo","33 ⅓","Album 1700","Vinyl","Acoustic Sounds","1967","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","177","YM","2ECECAFD-9BBD-4937-9E4C-A131DB415850",""
"Peter, Paul & Mary","2/26/2025","Folk","","","180g","60","Carpinteria","Stereo","33 ⅓","In Concert","Vinyl","Acoustic Sounds","1964","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","178","YM","CA198681-97BF-47CC-87E2-F5CFF7B45695",""
"Petteri Iivonen","3/17/2025","Classical","","","CCIR","290","Carpinteria","Stereo","15 ips","Art of the Sonata Vol 1","Tape","Yarlung Records","2008","351","Admin","3/27/2025 3:41:01 PM","351","","5/7/2025 6:18:43 PM","Admin","","YM","B3661EB7-152C-494D-96AA-5599AD6C423B",""
"Petteri Iivonen","3/17/2025","Classical","","Petteri Iivonen’s performance of J.S. Bach’s Partita No. 2 in D Minor was June 9–16, 2008, recorded live at Alfred Newman Hall, University of Southern California","CCIR","290","Carpinteria","Stereo","15 ips","Partita No.2 in D Monor","Tape","Yarlung Records","2008","351","Admin","3/27/2025 3:41:01 PM","351","","5/7/2025 6:19:36 PM","Admin","","YM","2B974B43-9181-4F45-A054-5D9D65F3DAD9",""
"Petteri Livonen","12/2/2025","Classical","","","","290","Truckee","Stereo","","Art of the Sonata V2 Brahams Ysaye","Tape","Yarlung Records","","351","Admin","12/27/2025 2:25:42 PM","351","","12/27/2025 14:26:58","Admin","","YM","21F585F2-8DD9-4285-8F4A-AF65CE12FA85",""
"Quincy Jones","12/30/2024","Jazz","","","180g","27","Carpinteria","Mono","33 ⅓","Big Band Bossa Nova","Vinyl","","1962","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","179","Mark","BC561817-8749-4F00-9449-33BE58323D10",""
"Rachmaninoff","11/28/2025","Classical","","","SACD","","Truckee","Stereo","","Rhapsody On A Theme Of Pananini","CD","","1960","351","Admin","11/28/2025 6:48:48 PM","351","","11/28/2025 18:50:33","Admin","","YM","F67F6AB5-EF77-4937-9A37-15C699C17E9E",""
"Ravi Shankar","","Jazz","International, Raga","","CCIR","150","Carpinteria","Stereo","15 ips","In Luxembourg, 2 July 1980","Tape","International Phonograph Inc.","1980","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 9:54:58 AM","Admin","","Mark","EC2DD522-6854-4E8D-8ED5-5DB908D1265E",""
"Ray Charles","10/3/2025","Funk/Soul","","","SACD","32","Truckee","Mono","","Ray Charles","CD","Analog Productions","1957","351","Admin","10/3/2025 12:00:53 PM","351","","10/3/2025 16:08:48","Admin","","YM","C23AD26C-EEB0-4CF5-B5D4-0DB8100DA9B1",""
"Ray Charles","2/18/2025","R&B","Jazz Blues","","180g","45","Carpinteria","Mono","33 ⅓","Ray Charles in Person","Vinyl","VinylMe","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","180","YM","0D39C9D7-88BA-4128-98B6-594479C57A6D",""
"Ray Charles","","R&B","","","","","Carpinteria","Mono","33 ⅓","What’d I Say","Vinyl","","1972","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","181","YM","FF78BE3F-43D6-47DD-8061-C6C481E36D17",""
"Richard Groove Holmes","","Jazz","Soul Jazz","","","","Carpinteria","Mono","33 ⅓","Comin’ On Home","Vinyl","","1971","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","182","YM","1AAC80E0-B6D1-42A3-87DE-AAE9C8E62F95",""
"Richard Wagner","12/1/2025","Classical","Opera","","SACD","37","Truckee","Stereo","","Das Rheingold","CD","C.C. Music","2016","351","Admin","12/1/2025 12:01:14 PM","351","","12/1/2025 12:02:43","Admin","","YM","DAB5F3DA-8D88-47D8-A5FF-50BA075CB7DD",""
"Robert Lockwood","","Blues","","","","","Carpinteria","Stereo","33 ⅓","Steady Rollin Man","Vinyl","","1970","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","183","YM","4B68CAC5-F22E-49C1-AB78-8A51697D022D",""
